GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1400000US29510119102,29510119102,"Census Tract 1191.02, St. Louis city, Missouri",2006,55
1400000US29510119200,29510119200,"Census Tract 1192, St. Louis city, Missouri",1025,66
1400000US29510119300,29510119300,"Census Tract 1193, St. Louis city, Missouri",1745,100
1400000US29510120200,29510120200,"Census Tract 1202, St. Louis city, Missouri",664,29
1400000US29510121100,29510121100,"Census Tract 1211, St. Louis city, Missouri",1068,62
1400000US29510121200,29510121200,"Census Tract 1212, St. Louis city, Missouri",1229,40
1400000US29510123100,29510123100,"Census Tract 1231, St. Louis city, Missouri",1914,44
1400000US29510123200,29510123200,"Census Tract 1232, St. Louis city, Missouri",1606,46
1400000US29510123300,29510123300,"Census Tract 1233, St. Louis city, Missouri",1748,48
1400000US29510124100,29510124100,"Census Tract 1241, St. Louis city, Missouri",2488,98
1400000US29510124200,29510124200,"Census Tract 1242, St. Louis city, Missouri",1913,58
1400000US29510124300,29510124300,"Census Tract 1243, St. Louis city, Missouri",1955,77
1400000US29510124600,29510124600,"Census Tract 1246, St. Louis city, Missouri",969,36
1400000US29510125500,29510125500,"Census Tract 1255, St. Louis city, Missouri",3419,95
1400000US29510125600,29510125600,"Census Tract 1256, St. Louis city, Missouri",3042,117
1400000US29510125700,29510125700,"Census Tract 1257, St. Louis city, Missouri",1720,106
1400000US29510126600,29510126600,"Census Tract 1266, St. Louis city, Missouri",1545,93
1400000US29510126700,29510126700,"Census Tract 1267, St. Louis city, Missouri",979,58
1400000US29510126800,29510126800,"Census Tract 1268, St. Louis city, Missouri",1929,58
1400000US29510126900,29510126900,"Census Tract 1269, St. Louis city, Missouri",2240,115
1400000US29510127000,29510127000,"Census Tract 1270, St. Louis city, Missouri",849,38
1400000US29510127100,29510127100,"Census Tract 1271, St. Louis city, Missouri",1347,66
1400000US29510127200,29510127200,"Census Tract 1272, St. Louis city, Missouri",2368,64
1400000US29510127300,29510127300,"Census Tract 1273, St. Louis city, Missouri",1925,71
1400000US29510127400,29510127400,"Census Tract 1274, St. Louis city, Missouri",2340,63
1400000US29510127500,29510127500,"Census Tract 1275, St. Louis city, Missouri",1588,49
1400000US29510127600,29510127600,"Census Tract 1276, St. Louis city, Missouri",2278,51
